Order_ID,Order_Date,Customer_ID,Product_ID,Category,Region,Quantity,Unit_Price,Discount,Sub_Category,Sales,Cost,Profit
ORD100029,2024-04-11,CUST00690,PROD0098,Electronics,West,2,398.09,0.3,Laptops,557.33,432.75,124.58
ORD100030,2023-10-09,CUST01091,PROD0049,Furniture,East,6,396.79,0.25,Chairs,1785.56,1231.69,553.87
ORD100031,2022-01-21,CUST00677,PROD0072,Furniture,North,6,164.03,0.15,Sofas,836.55,550.59,285.96
ORD100032,2024-04-20,CUST00184,PROD0037,Electronics,West,5,399.03,0.22,Laptops,1556.22,996.01,560.21
ORD100033,2022-06-16,CUST01005,PROD0010,Toys,East,7,66.33,0.03,Puzzles,450.38,266.28,184.1
ORD100034,2023-01-23,CUST00208,PROD0080,Furniture,North,9,405.68,0.28,Sofas,2628.81,1482.18,1146.63
ORD100035,2023-08-24,CUST00528,PROD0066,Beauty,South,7,77.5,0.3,Skincare,379.75,229.43,150.32
ORD100036,2022-11-12,CUST01324,PROD0056,Toys,West,2,492.86,0.26,Outdoor,729.43,489.36,240.07
ORD100037,2022-01-14,CUST00818,PROD0083,Toys,Central,4,295.74,0.01,Puzzles,1171.13,659.26,511.87
ORD100038,2022-08-30,CUST01003,PROD0071,Toys,North,1,391.94,0.05,Outdoor,372.34,295.93,76.41
ORD100039,2024-02-16,CUST01265,PROD0066,Grocery,North,2,283.89,0.03,Snacks,550.75,398.63,152.12
ORD100040,2023-07-19,CUST00455,PROD0045,Sports,South,9,291.51,0.13,Fitness,2282.52,1451.41,831.11
ORD100041,2024-06-16,CUST00902,PROD0087,Beauty,South,7,244.02,0.01,Skincare,1691.06,1111.11,579.95
ORD100042,2022-04-02,CUST00244,PROD0095,Grocery,West,8,73.44,0.28,Dairy,423.01,337.21,85.8
ORD100043,2024-08-13,CUST00771,PROD0068,Sports,Central,8,139.61,0.18,Fitness,915.84,584.67,331.17
ORD100044,2023-05-24,CUST00238,PROD0064,Sports,East,2,468.24,0.17,Outdoor Games,777.28,457.37,319.91
ORD100045,2024-02-15,CUST01270,PROD0016,Toys,North,5,189.46,0.13,Educational,824.15,542.91,281.24
ORD100046,2022-02-04,CUST00345,PROD0010,Electronics,North,1,32.84,0.1,Accessories,29.56,17.73,11.83
ORD100047,2022-07-25,CUST00310,PROD0113,Sports,West,9,399.7,0.15,Apparel,3057.7,2131.01,926.69
ORD100048,2024-10-22,CUST01308,PROD0021,Furniture,East,5,358.08,0.16,Tables,1503.94,970.32,533.62
ORD100049,2024-10-18,CUST00038,PROD0092,Clothing,East,1,157.21,0.21,Men,124.2,76.51,47.69
ORD100050,2023-07-20,CUST00032,PROD0110,Grocery,East,7,188.71,0.05,Beverages,1254.92,782.09,472.83
ORD100051,2023-12-04,CUST01267,PROD0012,Grocery,West,9,248.17,0.17,Snacks,1853.83,1465.52,388.31
ORD100052,2023-02-06,CUST00292,PROD0013,Beauty,North,1,75.61,0.17,Skincare,62.76,40.43,22.33
ORD100053,2023-12-31,CUST00292,PROD0116,Clothing,South,1,496.18,0.11,Kids,441.6,346.44,95.16
ORD100054,2022-06-11,CUST00758,PROD0104,Toys,North,1,192.1,0.29,Outdoor,136.39,93.83,42.56
ORD100055,2022-07-21,CUST01406,PROD0081,Beauty,South,7,429.61,0.22,Skincare,2345.67,1620.22,725.45
ORD100056,2024-09-22,CUST00578,PROD0082,Beauty,South,3,415.04,0.21,Haircare,983.64,561.71,421.93
ORD100057,2022-09-27,CUST01162,PROD0117,Sports,West,9,136.25,0.26,Outdoor Games,907.42,720.79,186.63
ORD100058,2024-03-26,CUST01224,PROD0010,Beauty,East,9,44.21,0.1,Skincare,358.1,243.91,114.19
ORD100059,2023-04-01,CUST01359,PROD0092,Clothing,West,7,226.64,0.06,Women,1491.29,1137.69,353.6
ORD100060,2024-10-13,CUST00605,PROD0013,Toys,South,3,113.33,0.13,Educational,295.79,213.6,82.19
ORD100061,2022-10-23,CUST00447,PROD0034,Beauty,North,8,192.72,0.18,Makeup,1264.24,849.29,414.95
ORD100062,2023-12-21,CUST01372,PROD0059,Grocery,South,6,459.79,0.17,Dairy,2289.75,1654.66,635.09
ORD100063,2022-12-04,CUST00278,PROD0049,Beauty,West,4,294.58,0.07,Skincare,1095.84,632.83,463.01
ORD100064,2024-05-28,CUST00994,PROD0006,Clothing,North,8,214.07,0.08,Women,1575.56,889.39,686.17
ORD100065,2024-12-12,CUST00532,PROD0012,Sports,East,3,298.82,0.28,Apparel,645.45,412.32,233.13
ORD100066,2024-03-02,CUST01423,PROD0029,Electronics,West,1,56.72,0.02,Mobiles,55.59,33.23,22.36
ORD100067,2022-08-05,CUST01415,PROD0077,Furniture,Central,4,381.39,0.15,Sofas,1296.73,1000.19,296.54
ORD100068,2024-02-03,CUST00984,PROD0026,Furniture,South,9,285.31,0.14,Tables,2208.3,1380.31,827.99
ORD100069,2022-07-07,CUST00602,PROD0068,Furniture,East,7,485.14,0.12,Chairs,2988.46,2138.02,850.44
ORD100070,2023-01-15,CUST00562,PROD0079,Clothing,East,1,200.17,0.24,Men,152.13,118.33,33.8
ORD100071,2023-05-08,CUST01034,PROD0016,Beauty,North,1,97.56,0.28,Makeup,70.24,39.72,30.52
ORD100072,2024-11-30,CUST00591,PROD0053,Beauty,West,1,93.82,0.3,Makeup,65.67,47.76,17.91
ORD100073,2022-01-15,CUST00059,PROD0019,Sports,South,6,429.4,0.04,Fitness,2473.34,1366.84,1106.5
ORD100074,2022-03-06,CUST01112,PROD0047,Toys,Central,9,233.09,0.01,Outdoor,2076.83,1588.22,488.61
ORD100075,2023-06-05,CUST00459,PROD0090,Sports,South,3,149.43,0.08,Fitness,412.43,328.37,84.06
ORD100076,2023-10-10,CUST00104,PROD0032,Sports,West,3,395.32,0.2,Apparel,948.77,576.67,372.1
ORD100077,2024-12-22,CUST00831,PROD0070,Beauty,East,7,369.89,0.12,Makeup,2278.52,1345.01,933.51
ORD100078,2023-08-16,CUST00789,PROD0116,Beauty,Central,6,455.6,0.14,Haircare,2350.9,1586.17,764.73
ORD100079,2023-01-27,CUST00104,PROD0070,Grocery,North,9,433.73,0.3,Beverages,2732.5,2152.83,579.67
ORD100080,2023-02-23,CUST01278,PROD0061,Furniture,West,3,53.41,0.15,Sofas,136.2,85.11,51.09
ORD100081,2022-10-16,CUST00742,PROD0005,Clothing,South,7,90.0,0.27,Kids,459.9,289.46,170.44
ORD100082,2023-01-14,CUST01359,PROD0059,Furniture,West,7,233.04,0.12,Chairs,1435.53,1012.1,423.43
ORD100083,2022-08-19,CUST01487,PROD0002,Sports,North,9,447.9,0.13,Outdoor Games,3507.06,2555.73,951.33
ORD100084,2024-10-14,CUST00301,PROD0116,Toys,South,6,374.39,0.23,Educational,1729.68,1185.84,543.84
ORD100085,2022-02-10,CUST00654,PROD0002,Beauty,Central,9,69.46,0.27,Makeup,456.35,276.5,179.85
ORD100086,2024-11-17,CUST00555,PROD0101,Electronics,South,6,98.9,0.24,Accessories,450.98,349.81,101.17
ORD100087,2022-05-15,CUST00628,PROD0003,Beauty,South,2,234.74,0.14,Haircare,403.75,274.81,128.94
ORD100088,2022-07-20,CUST01365,PROD0070,Electronics,North,6,345.75,0.21,Laptops,1638.86,1289.11,349.75
ORD100089,2024-02-19,CUST01108,PROD0095,Beauty,South,5,101.73,0.08,Haircare,467.96,313.17,154.79
ORD100090,2024-07-18,CUST00929,PROD0043,Sports,West,6,46.27,0.02,Fitness,272.07,158.94,113.13
ORD100091,2024-11-22,CUST01283,PROD0005,Grocery,East,9,14.17,0.05,Snacks,121.15,77.74,43.41
ORD100092,2024-12-07,CUST00360,PROD0050,Electronics,North,6,69.64,0.01,Laptops,413.66,283.7,129.96
ORD100093,2023-05-18,CUST00087,PROD0110,Electronics,North,5,207.91,0.13,Mobiles,904.41,541.16,363.25
ORD100094,2023-02-11,CUST00428,PROD0010,Beauty,North,5,432.96,0.2,Haircare,1731.84,1128.31,603.53
ORD100095,2024-03-15,CUST00367,PROD0027,Clothing,West,3,25.13,0.01,Women,74.64,43.04,31.6
ORD100096,2022-04-09,CUST00343,PROD0024,Beauty,West,5,341.48,0.02,Haircare,1673.25,1293.55,379.7
ORD100097,2023-11-15,CUST00347,PROD0022,Clothing,West,5,71.32,0.16,Men,299.54,236.45,63.09
ORD100098,2023-12-27,CUST00096,PROD0089,Grocery,West,3,248.35,0.28,Dairy,536.44,356.21,180.23
ORD100099,2024-08-18,CUST01279,PROD0003,Sports,South,7,147.28,0.04,Apparel,989.72,765.74,223.98
ORD100100,2023-09-05,CUST01160,PROD0016,Beauty,North,8,420.06,0.2,Makeup,2688.38,1597.79,1090.59
ORD100101,2023-10-05,CUST01272,PROD0030,Grocery,North,7,333.79,0.2,Beverages,1869.22,1060.4,808.82
ORD100102,2024-10-25,CUST00884,PROD0112,Sports,Central,2,151.94,0.09,Outdoor Games,276.53,174.72,101.81
ORD100103,2023-05-18,CUST00486,PROD0043,Clothing,East,7,254.1,0.02,Men,1743.13,1062.72,680.41
ORD100104,2024-02-06,CUST01426,PROD0004,Beauty,South,1,379.56,0.18,Haircare,311.24,189.52,121.72
ORD100105,2023-02-02,CUST00604,PROD0107,Electronics,East,3,434.14,0.13,Mobiles,1133.11,843.72,289.39
ORD100106,2024-05-20,CUST00412,PROD0040,Sports,South,4,311.7,0.09,Outdoor Games,1134.59,855.13,279.46
ORD100107,2024-03-05,CUST00448,PROD0016,Toys,South,6,309.21,0.23,Outdoor,1428.55,986.86,441.69
ORD100108,2023-01-28,CUST00247,PROD0119,Electronics,South,9,55.97,0.12,Mobiles,443.28,323.82,119.46
ORD100109,2022-07-26,CUST00770,PROD0104,Electronics,North,9,263.04,0.19,Accessories,1917.56,1190.51,727.05
ORD100110,2024-11-04,CUST00699,PROD0105,Toys,East,6,408.56,0.08,Educational,2255.25,1633.95,621.3
ORD100111,2024-06-10,CUST00421,PROD0110,Grocery,East,9,342.81,0.02,Dairy,3023.58,2233.39,790.19
ORD100112,2024-05-13,CUST00124,PROD0072,Clothing,West,6,28.54,0.05,Men,162.68,127.86,34.82
ORD100113,2024-01-13,CUST01284,PROD0088,Grocery,East,7,351.29,0.11,Snacks,2188.54,1251.41,937.13
ORD100114,2023-07-18,CUST01193,PROD0016,Grocery,West,6,204.3,0.22,Snacks,956.12,728.34,227.78
ORD100115,2024-10-17,CUST00941,PROD0118,Beauty,Central,3,343.56,0.18,Makeup,845.16,498.96,346.2
ORD100116,2022-04-06,CUST00877,PROD0091,Beauty,West,1,406.56,0.11,Makeup,361.84,237.79,124.05
ORD100117,2023-04-30,CUST01135,PROD0066,Grocery,South,4,91.35,0.14,Snacks,314.24,173.32,140.92
ORD100118,2022-08-19,CUST01314,PROD0055,Clothing,North,1,435.96,0.17,Kids,361.85,285.24,76.61
ORD100119,2024-01-19,CUST00013,PROD0020,Grocery,South,1,101.32,0.05,Snacks,96.25,76.12,20.13
ORD100120,2023-06-25,CUST01287,PROD0051,Beauty,Central,5,147.19,0.08,Makeup,677.07,534.44,142.63
ORD100121,2024-11-25,CUST00800,PROD0084,Grocery,North,8,341.86,0.08,Dairy,2516.09,1440.15,1075.94
ORD100122,2023-06-09,CUST01047,PROD0084,Furniture,Central,1,365.02,0.03,Chairs,354.07,222.12,131.95
ORD100123,2023-08-01,CUST00945,PROD0083,Electronics,South,5,215.77,0.06,Laptops,1014.12,658.97,355.15
ORD100124,2023-11-13,CUST00200,PROD0057,Beauty,North,8,60.77,0.17,Skincare,403.51,320.66,82.85
ORD100125,2023-07-11,CUST01266,PROD0051,Furniture,Central,3,459.15,0.07,Chairs,1281.03,956.34,324.69
ORD100126,2024-10-09,CUST01263,PROD0018,Clothing,West,6,176.61,0.17,Kids,879.52,626.05,253.47
ORD100127,2023-10-08,CUST00303,PROD0077,Sports,East,7,483.78,0.01,Apparel,3352.6,2166.28,1186.32
ORD100128,2024-03-06,CUST01189,PROD0081,Sports,South,8,425.35,0.05,Outdoor Games,3232.66,2565.58,667.08
ORD100129,2024-11-17,CUST00738,PROD0059,Toys,West,3,151.23,0.18,Educational,372.03,270.81,101.22
ORD100130,2022-07-09,CUST00176,PROD0097,Sports,Central,1,375.25,0.18,Fitness,307.71,209.26,98.45
ORD100131,2023-09-25,CUST01053,PROD0117,Toys,Central,8,140.29,0.08,Puzzles,1032.53,701.22,331.31
ORD100132,2023-09-20,CUST00677,PROD0028,Sports,North,4,17.48,0.19,Outdoor Games,56.64,32.23,24.41
ORD100133,2024-08-30,CUST00535,PROD0069,Furniture,West,2,135.15,0.05,Tables,256.79,165.56,91.23
ORD100134,2023-12-11,CUST01318,PROD0028,Furniture,Central,1,84.27,0.25,Sofas,63.2,36.94,26.26
ORD100135,2023-10-11,CUST00477,PROD0089,Furniture,North,6,157.38,0.08,Chairs,868.74,638.11,230.63
ORD100136,2022-11-14,CUST00383,PROD0084,Electronics,East,1,241.53,0.14,Accessories,207.72,159.77,47.95
ORD100137,2023-11-15,CUST00556,PROD0085,Clothing,East,6,79.51,0.28,Women,343.48,268.85,74.63
ORD100138,2023-10-26,CUST01320,PROD0013,Beauty,North,8,52.92,0.17,Makeup,351.39,279.12,72.27
ORD100139,2023-03-18,CUST00334,PROD0006,Sports,West,3,256.77,0.23,Outdoor Games,593.14,358.13,235.01
ORD100140,2023-07-18,CUST01272,PROD0029,Sports,North,6,177.09,0.22,Apparel,828.78,562.32,266.46
ORD100141,2024-08-09,CUST01265,PROD0106,Sports,North,6,226.18,0.11,Outdoor Games,1207.8,886.29,321.51
ORD100142,2023-11-30,CUST01130,PROD0119,Grocery,West,5,495.2,0.03,Snacks,2401.72,1708.14,693.58
ORD100143,2022-04-23,CUST00898,PROD0009,Furniture,East,3,179.09,0.1,Chairs,483.54,386.78,96.76
ORD100144,2022-01-02,CUST00931,PROD0029,Electronics,Central,6,303.69,0.01,Mobiles,1803.92,1106.95,696.97
ORD100145,2023-10-04,CUST00685,PROD0038,Toys,East,1,244.52,0.08,Puzzles,224.96,156.76,68.2
ORD100146,2022-08-08,CUST00561,PROD0065,Beauty,West,4,369.94,0.01,Skincare,1464.96,904.93,560.03
ORD100147,2024-05-04,CUST00123,PROD0056,Beauty,South,8,492.5,0.13,Haircare,3427.8,2460.6,967.2
ORD100148,2023-01-20,CUST01059,PROD0030,Toys,West,6,264.09,0.0,Puzzles,1584.54,986.5,598.04
ORD100149,2024-12-12,CUST00618,PROD0114,Toys,East,4,178.47,0.23,Puzzles,549.69,401.89,147.8
ORD100150,2023-12-31,CUST00988,PROD0096,Furniture,East,6,85.43,0.29,Chairs,363.93,258.24,105.69
ORD100151,2022-09-04,CUST00840,PROD0059,Toys,West,1,407.12,0.01,Puzzles,403.05,239.18,163.87
ORD100152,2024-04-15,CUST00416,PROD0087,Toys,West,3,41.39,0.17,Educational,103.06,62.48,40.58
ORD100153,2022-07-22,CUST00708,PROD0103,Toys,West,7,292.8,0.08,Educational,1885.63,1264.1,621.53
ORD100154,2022-05-03,CUST00637,PROD0058,Grocery,East,1,383.14,0.16,Snacks,321.84,233.55,88.29
ORD100155,2023-02-05,CUST01351,PROD0010,Toys,North,2,99.99,0.28,Puzzles,143.99,84.86,59.13
ORD100156,2024-02-06,CUST01319,PROD0108,Electronics,South,3,242.97,0.23,Mobiles,561.26,348.76,212.5
ORD100157,2022-10-21,CUST01456,PROD0021,Furniture,North,4,201.48,0.22,Tables,628.62,365.22,263.4
ORD100158,2022-10-07,CUST00347,PROD0056,Sports,East,6,109.14,0.09,Fitness,595.9,341.17,254.73
ORD100159,2024-06-02,CUST00037,PROD0026,Grocery,North,9,441.6,0.24,Dairy,3020.54,1986.11,1034.43
ORD100160,2022-07-17,CUST00512,PROD0015,Grocery,West,1,268.49,0.03,Beverages,260.44,157.79,102.65
ORD100161,2024-09-08,CUST00849,PROD0081,Furniture,Central,4,428.87,0.21,Tables,1355.23,844.03,511.2
ORD100162,2024-01-22,CUST00535,PROD0035,Toys,West,4,426.44,0.12,Educational,1501.07,1061.56,439.51
ORD100163,2022-05-24,CUST00910,PROD0089,Sports,South,6,490.17,0.13,Apparel,2558.69,1840.58,718.11
ORD100164,2023-09-01,CUST00773,PROD0015,Sports,West,1,460.18,0.15,Apparel,391.15,218.45,172.7
ORD100165,2022-07-06,CUST00664,PROD0097,Toys,Central,9,367.6,0.23,Outdoor,2547.47,1618.57,928.9
ORD100166,2023-04-09,CUST01042,PROD0075,Clothing,East,1,339.33,0.09,Men,308.79,197.53,111.26
ORD100167,2023-10-22,CUST00027,PROD0088,Toys,North,1,86.2,0.1,Puzzles,77.58,59.68,17.9
ORD100168,2024-02-03,CUST00536,PROD0006,Beauty,West,3,217.56,0.16,Skincare,548.25,363.28,184.97
ORD100169,2024-08-12,CUST01053,PROD0028,Sports,North,1,283.96,0.08,Apparel,261.24,166.09,95.15
ORD100170,2023-02-07,CUST01008,PROD0063,Electronics,South,4,35.63,0.13,Laptops,123.99,73.66,50.33
ORD100171,2022-05-27,CUST00658,PROD0029,Toys,North,7,81.56,0.2,Educational,456.74,347.48,109.26
ORD100172,2024-05-13,CUST00640,PROD0048,Furniture,South,9,322.17,0.3,Chairs,2029.67,1561.48,468.19
ORD100173,2023-05-04,CUST01141,PROD0063,Toys,South,4,77.79,0.08,Outdoor,286.27,227.18,59.09
ORD100174,2024-07-17,CUST01156,PROD0058,Furniture,West,6,172.51,0.08,Tables,952.26,734.67,217.59
ORD100175,2023-07-05,CUST01313,PROD0021,Grocery,Central,2,23.45,0.12,Snacks,41.27,30.65,10.62
ORD100176,2022-12-04,CUST01260,PROD0076,Clothing,North,7,89.02,0.2,Kids,498.51,335.77,162.74
ORD100177,2024-05-21,CUST00042,PROD0022,Grocery,South,8,279.47,0.28,Dairy,1609.75,1176.47,433.28
ORD100178,2023-10-03,CUST01184,PROD0027,Furniture,South,3,322.79,0.28,Chairs,697.23,488.23,209.0
ORD100179,2023-04-18,CUST01149,PROD0085,Beauty,South,1,55.95,0.1,Makeup,50.36,37.15,13.21
ORD100180,2022-05-31,CUST01284,PROD0079,Clothing,East,2,124.5,0.13,Women,216.63,157.39,59.24
ORD100181,2022-09-20,CUST01300,PROD0057,Grocery,North,2,200.85,0.13,Beverages,349.48,232.05,117.43
ORD100182,2022-05-24,CUST00213,PROD0082,Toys,North,6,342.79,0.1,Puzzles,1851.07,1236.96,614.11
ORD100183,2022-12-12,CUST01497,PROD0010,Sports,South,7,42.13,0.09,Fitness,268.37,191.4,76.97
ORD100184,2023-09-16,CUST00836,PROD0022,Beauty,North,5,227.19,0.02,Makeup,1113.23,853.18,260.05
ORD100185,2024-10-13,CUST00702,PROD0044,Sports,North,1,369.7,0.16,Fitness,310.55,205.99,104.56
ORD100186,2024-05-30,CUST01455,PROD0084,Beauty,East,5,74.55,0.2,Skincare,298.2,192.01,106.19
ORD100187,2022-01-02,CUST00080,PROD0083,Toys,South,8,275.09,0.3,Outdoor,1540.5,1175.59,364.91
ORD100188,2024-06-15,CUST00955,PROD0028,Beauty,North,2,223.19,0.19,Haircare,361.57,225.08,136.49
ORD100189,2022-09-11,CUST01252,PROD0101,Clothing,Central,8,198.46,0.18,Kids,1301.9,1014.07,287.83
ORD100190,2023-03-29,CUST00902,PROD0050,Grocery,South,6,467.27,0.11,Beverages,2495.22,1709.22,786.0
ORD100191,2024-11-26,CUST01119,PROD0051,Electronics,North,1,200.8,0.02,Accessories,196.78,126.07,70.71
ORD100192,2024-10-11,CUST00424,PROD0119,Electronics,East,9,226.16,0.18,Laptops,1669.06,1085.23,583.83
ORD100193,2022-01-09,CUST00919,PROD0108,Electronics,Central,8,35.82,0.04,Accessories,275.1,188.8,86.3
ORD100194,2024-03-26,CUST00516,PROD0001,Grocery,West,5,185.72,0.22,Dairy,724.31,456.6,267.71
ORD100195,2022-07-27,CUST00165,PROD0034,Sports,West,4,264.22,0.23,Fitness,813.8,605.33,208.47
ORD100196,2023-02-08,CUST01450,PROD0035,Grocery,Central,1,9.68,0.03,Dairy,9.39,7.47,1.92
ORD100197,2022-06-01,CUST00997,PROD0090,Beauty,West,2,29.56,0.08,Skincare,54.39,41.08,13.31
ORD100198,2022-02-23,CUST00993,PROD0061,Grocery,Central,5,123.32,0.25,Beverages,462.45,268.45,194.0
ORD100199,2023-09-20,CUST00893,PROD0030,Furniture,North,5,372.45,0.29,Sofas,1322.2,836.0,486.2
ORD100200,2023-08-10,CUST01016,PROD0076,Sports,West,8,392.75,0.22,Fitness,2450.76,1663.06,787.7
ORD100201,2022-04-14,CUST01066,PROD0078,Electronics,West,5,401.78,0.12,Accessories,1767.83,1362.56,405.27
ORD100202,2022-09-11,CUST00741,PROD0103,Electronics,Central,5,288.75,0.25,Accessories,1082.81,721.01,361.8
ORD100203,2023-05-25,CUST01427,PROD0068,Electronics,North,3,418.59,0.09,Mobiles,1142.75,720.29,422.46
ORD100204,2022-04-09,CUST00755,PROD0076,Sports,North,7,72.85,0.26,Fitness,377.36,280.72,96.64
ORD100205,2022-06-02,CUST00416,PROD0088,Furniture,South,6,462.23,0.01,Sofas,2745.65,2017.53,728.12
ORD100206,2024-07-02,CUST01324,PROD0040,Furniture,South,5,404.11,0.3,Sofas,1414.38,827.72,586.66
ORD100207,2024-05-27,CUST01079,PROD0095,Beauty,North,2,301.78,0.03,Skincare,585.45,346.02,239.43
ORD100208,2022-12-04,CUST00336,PROD0065,Beauty,Central,4,292.57,0.27,Haircare,854.3,578.33,275.97
ORD100209,2024-04-01,CUST00881,PROD0037,Grocery,East,3,60.23,0.26,Snacks,133.71,102.22,31.49
ORD100210,2024-08-14,CUST01454,PROD0064,Sports,East,7,401.5,0.09,Fitness,2557.56,1585.37,972.19
ORD100211,2022-06-10,CUST00972,PROD0001,Beauty,South,9,251.63,0.14,Skincare,1947.62,1379.8,567.82
ORD100212,2024-03-11,CUST00685,PROD0015,Sports,West,3,411.64,0.06,Apparel,1160.82,762.77,398.05
ORD100213,2023-02-02,CUST01358,PROD0013,Electronics,East,7,161.22,0.14,Laptops,970.54,539.52,431.02
ORD100214,2024-03-26,CUST00741,PROD0029,Electronics,West,9,30.22,0.05,Accessories,258.38,172.48,85.9
ORD100215,2023-02-05,CUST01430,PROD0055,Sports,West,5,,0.09,Outdoor Games,1161.39,823.33,338.06
ORD100216,2023-10-02,CUST00030,PROD0045,Toys,North,8,441.27,0.01,Puzzles,3494.86,2678.89,815.97
ORD100217,2024-11-22,CUST00575,PROD0004,Sports,East,8,48.95,0.17,Apparel,325.03,202.15,122.88
ORD100218,2023-11-19,CUST00221,PROD0064,Beauty,East,7,208.75,0.22,Haircare,1139.78,795.14,344.64
ORD100219,2023-04-05,CUST00827,PROD0015,Toys,West,1,417.87,0.06,Puzzles,392.8,307.0,85.8
ORD100220,2024-08-12,CUST00594,PROD0108,Toys,West,5,118.15,0.18,Outdoor,484.42,339.33,145.09
ORD100221,2023-04-15,CUST00754,PROD0104,Furniture,North,9,134.84,0.01,Tables,1201.42,933.31,268.11
ORD100222,2024-11-11,CUST01277,PROD0048,Beauty,Central,9,312.58,0.03,Makeup,2728.82,1905.29,823.53
ORD100223,2024-01-20,CUST01345,PROD0076,Grocery,East,6,432.99,0.16,Dairy,2182.27,1533.15,649.12
ORD100224,2022-02-07,CUST01063,PROD0056,Clothing,East,8,290.63,0.02,Women,2278.54,1662.29,616.25
ORD100225,2022-08-18,CUST01021,PROD0089,Electronics,North,4,,0.14,Accessories,190.68,140.63,50.05
ORD100226,2023-07-17,CUST01489,PROD0091,Beauty,North,9,465.04,0.02,Skincare,4101.65,2776.99,1324.66
ORD100227,2023-03-14,CUST01435,PROD0070,Toys,Central,2,269.99,0.1,Outdoor,485.98,346.01,139.97
ORD100228,2022-01-27,CUST01436,PROD0087,Electronics,West,2,174.63,0.26,Accessories,258.45,187.14,71.31
ORD100229,2022-08-14,CUST00492,PROD0015,Electronics,East,7,378.0,0.22,Laptops,2063.88,1216.38,847.5
ORD100230,2024-03-08,CUST00438,PROD0039,Electronics,West,4,347.15,0.12,Laptops,1221.97,764.88,457.09
ORD100231,2022-10-11,CUST00479,PROD0069,Sports,East,4,156.66,0.11,Fitness,557.71,431.42,126.29
